,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
300,SMTS,Sierra Metals Inc.,2.58,420060000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/smts
301,SIF,"SIFCO Industries, Inc.",5.975,33730000.0,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/sif
302,SVM,Silvercorp Metals Inc.,2.63,439620000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/svm
303,SKY,Skyline Corporation,24.27,203660000.0,n/a,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/sky
304,XPL,Solitario Zinc Corp.,0.4623,27020000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/xpl
305,SCE^B,Southern California Edison Company,21.6184,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^b
306,SCE^C,Southern California Edison Company,21.63,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^c
307,SCE^D,Southern California Edison Company,22.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^d
308,SCE^E,Southern California Edison Company,23.64,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sce^e
309,SGB,Southwest Georgia Financial Corporation,20.2301,51500000.0,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sgb
310,LOV,"Spark Networks, Inc.",14.6,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lov
311,SRCI,SRC Energy Inc.,8.95,2160000000.0,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/srci
312,SGY.WS,Stone Energy Corporation,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sgy.ws
313,SSY,"SunLink Health Systems, Inc.",1.3187,9780000.0,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/ssy
314,SDPI,"Superior Drilling Products, Inc.",1.75,42940000.0,2014,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/sdpi
315,SYN,"Synthetic Biologics, Inc",0.319,41010000.0,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/syn
316,TKAT,"Takung Art Co., Ltd.",2.0201,22640000.0,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/tkat
317,TRX,Tanzanian Royalty Exploration Corporation,0.38,46530000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trx
318,TGB,Taseko Mines Limited,1.12,254370000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/tgb
319,TIK,Tel-Instrument Electronics Corp.,2.2,7160000.0,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/tik
320,TGC,"Tengasco, Inc.",0.69,7330000.0,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tgc
321,GLU,The Gabelli Global Utility and Income Trust,18.51,76100000.0,2004,n/a,n/a,https://www.nasdaq.com/symbol/glu
322,GLU^A,The Gabelli Global Utility and Income Trust,50.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/glu^a
323,GGO,The Gabelli Go Anywhere Trust,18.7,30110000.0,2016,n/a,n/a,https://www.nasdaq.com/symbol/ggo
324,GGO^A,The Gabelli Go Anywhere Trust,42,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ggo^a
325,TMP,Tompkins Financial Corporation,75.45,1150000000.0,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tmp
326,TAT,Transatlantic Petroleum Ltd,1.44,72550000.0,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tat
327,TRXC,"TransEnterix, Inc.",1.77,354090000.0,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/trxc
328,TMQ,Trilogy Metals Inc.,1.14,121450000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/tmq
329,TPHS,Trinity Place Holdings Inc.,6.33,199740000.0,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/tphs
330,TRT,Trio-Tech International,5.32,18900000.0,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/trt
331,HTM,U.S. Geothermal Inc.,5.36,104490000.0,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/htm
332,UFAB,"Unique Fabricating, Inc.",8.9416,87330000.0,2015,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ufab
333,UAMY,United States Antimony Corporation,0.271,18290000.0,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/uamy
334,UUU,"Universal Security Instruments, Inc.",1.3499,3120000.0,n/a,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/uuu
335,UQM,UQM Technologies Inc.,1.25,67660000.0,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/uqm
336,URG,Ur Energy Inc,0.665,97470000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/urg
337,UEC,Uranium Energy Corp.,1.39,218990000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/uec
338,VII,"Vicon Industries, Inc.",0.4387,7700000.0,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/vii
339,VHC,VirnetX Holding Corp,3.95,240240000.0,n/a,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/vhc
340,VGZ,Vista Gold Corporation,0.7178,71360000.0,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/vgz
341,VNRX,VolitionRX Limited,2.26,67870000.0,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vnrx
342,VISI,"Volt Information Sciences, Inc.",3.05,64140000.0,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/visi
343,EAD,Wells Fargo Income Opportunities Fund,7.99,563450000.0,2003,n/a,n/a,https://www.nasdaq.com/symbol/ead
344,ERC,Wells Fargo Multi-Sector Income Fund,13.12,458410000.0,2003,n/a,n/a,https://www.nasdaq.com/symbol/erc
345,ERH,Wells Fargo Utilities and High Income Fund,12.19,112690000.0,2004,n/a,n/a,https://www.nasdaq.com/symbol/erh
346,WRN,Western Copper and Gold Corporation,0.77,76660000.0,2011,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wrn
347,WYY,WidePoint Corporation,0.575,47740000.0,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/wyy
348,WTT,"Wireless Telecom Group,  Inc.",2.37,54190000.0,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/wtt
349,XTNT,"Xtant Medical Holdings, Inc.",7.36,96250000.0,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/xtnt
350,YUMA,"Yuma Energy, Inc.",1.13,25610000.0,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/yuma
351,ZDGE,"Zedge, Inc.",3.2017,32620000.0,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/zdge
352,ZOM,Zomedica Pharmaceuticals Corp.,2.14,194370000.0,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zom
